#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###########Communal Government####
#Title Localizations
agrarian_count_oklahoman;Affiliate;;;;;;;;;;;;;x
agrarian_count_female_oklahoman;Affiliate;;;;;;;;;;;;;x
agrarian_county_of_oklahoman;Affiliation of;;;;;;;;;;;;;x
agrarian_county_oklahoman;Affiliation;;;;;;;;;;;;;x
agrarian_duke_oklahoman;Comrade;;;;;;;;;;;;;x
agrarian_duke_female_oklahoman;Comrade;;;;;;;;;;;;;x
agrarian_duchy_of_oklahoman;Jurisdiction of;;;;;;;;;;;;;x
agrarian_duchy_oklahoman;Jurisdiction;;;;;;;;;;;;;x
agrarian_king_oklahoman;Syndicate Leader;;;;;;;;;;;;;x
agrarian_king_female_oklahoman;Syndicate Leader;;;;;;;;;;;;;x
agrarian_kingdom_of_oklahoman;Syndicate of;;;;;;;;;;;;;x
agrarian_kingdom_oklahoman;Syndicate;;;;;;;;;;;;;x
agrarian_emperor_oklahoman;Grand Rector;;;;;;;;;;;;;x
agrarian_emperor_female_oklahoman;Grand Rectoress;;;;;;;;;;;;;x
agrarian_empire_of_oklahoman;Federation of;;;;;;;;;;;;;x
agrarian_empire_oklahoman;Federation;;;;;;;;;;;;;x

agrarian_baron_arixan;Mayor;;;;;;;;;;;;;x
agrarian_baron_female_arixan;Mayor;;;;;;;;;;;;;x
agrarian_barony_of_arixan;Mayorship of;;;;;;;;;;;;;x
agrarian_barony_arixan;Mayorship;;;;;;;;;;;;;x
agrarian_count_arixan;Affiliate;;;;;;;;;;;;;x
agrarian_count_female_arixan;Affiliate;;;;;;;;;;;;;x
agrarian_county_of_arixan;Affiliation of;;;;;;;;;;;;;x
agrarian_county_arixan;Affiliation;;;;;;;;;;;;;x
agrarian_duke_arixan;Comrade;;;;;;;;;;;;;x
agrarian_duke_female_arixan;Comrade;;;;;;;;;;;;;x
agrarian_duchy_of_arixan;Jurisdiction of;;;;;;;;;;;;;x
agrarian_duchy_arixan;Jurisdiction;;;;;;;;;;;;;x
agrarian_king_arixan;Syndicate Leader;;;;;;;;;;;;;x
agrarian_king_female_arixan;Syndicate Leader;;;;;;;;;;;;;x
agrarian_kingdom_of_arixan;Syndicate of;;;;;;;;;;;;;x
agrarian_kingdom_arixan;Syndicate;;;;;;;;;;;;;x
agrarian_emperor_arixan;Grand Rector;;;;;;;;;;;;;x
agrarian_emperor_female_arixan;Grand Rectoress;;;;;;;;;;;;;x
agrarian_empire_of_arixan;Federation of;;;;;;;;;;;;;x
agrarian_empire_arixan;Federation;;;;;;;;;;;;;x

agrarian_baron_rockland;Mayor;;;;;;;;;;;;;x
agrarian_baron_female_rockland;Mayor;;;;;;;;;;;;;x
agrarian_barony_of_rockland;Mayorship of;;;;;;;;;;;;;x
agrarian_barony_rockland;Mayorship;;;;;;;;;;;;;x
agrarian_count_rockland;Affiliate;;;;;;;;;;;;;x
agrarian_count_female_rockland;Affiliate;;;;;;;;;;;;;x
agrarian_county_of_rockland;Affiliation of;;;;;;;;;;;;;x
agrarian_county_rockland;Affiliation;;;;;;;;;;;;;x
agrarian_duke_rockland;Comrade;;;;;;;;;;;;;x
agrarian_duke_female_rockland;Comrade;;;;;;;;;;;;;x
agrarian_duchy_of_rockland;Jurisdiction of;;;;;;;;;;;;;x
agrarian_duchy_rockland;Jurisdiction;;;;;;;;;;;;;x
agrarian_king_rockland;Syndicate Leader;;;;;;;;;;;;;x
agrarian_king_female_rockland;Syndicate Leader;;;;;;;;;;;;;x
agrarian_kingdom_of_rockland;Syndicate of;;;;;;;;;;;;;x
agrarian_kingdom_rockland;Syndicate;;;;;;;;;;;;;x
agrarian_emperor_rockland;Grand Rector;;;;;;;;;;;;;x
agrarian_emperor_female_rockland;Grand Rectoress;;;;;;;;;;;;;x
agrarian_empire_of_rockland;Federation of;;;;;;;;;;;;;x
agrarian_empire_rockland;Federation;;;;;;;;;;;;;x

agrarian_baron_battleborn;Mayor;;;;;;;;;;;;;x
agrarian_baron_female_battleborn;Mayor;;;;;;;;;;;;;x
agrarian_barony_of_battleborn;Mayorship of;;;;;;;;;;;;;x
agrarian_barony_battleborn;Mayorship;;;;;;;;;;;;;x
agrarian_count_battleborn;Affiliate;;;;;;;;;;;;;x
agrarian_count_female_battleborn;Affiliate;;;;;;;;;;;;;x
agrarian_county_of_battleborn;Affiliation of;;;;;;;;;;;;;x
agrarian_county_battleborn;Affiliation;;;;;;;;;;;;;x
agrarian_duke_battleborn;Comrade;;;;;;;;;;;;;x
agrarian_duke_female_battleborn;Comrade;;;;;;;;;;;;;x
agrarian_duchy_of_battleborn;Jurisdiction of;;;;;;;;;;;;;x
agrarian_duchy_battleborn;Jurisdiction;;;;;;;;;;;;;x
agrarian_king_battleborn;Syndicate Leader;;;;;;;;;;;;;x
agrarian_king_female_battleborn;Syndicate Leader;;;;;;;;;;;;;x
agrarian_kingdom_of_battleborn;Syndicate of;;;;;;;;;;;;;x
agrarian_kingdom_battleborn;Syndicate;;;;;;;;;;;;;x
agrarian_emperor_battleborn;Grand Rector;;;;;;;;;;;;;x
agrarian_emperor_female_battleborn;Grand Rectoress;;;;;;;;;;;;;x
agrarian_empire_of_battleborn;Federation of;;;;;;;;;;;;;x
agrarian_empire_battleborn;Federation;;;;;;;;;;;;;x

agrarian_baron_grangelander;Mayor;;;;;;;;;;;;;x
agrarian_baron_female_grangelander;Mayor;;;;;;;;;;;;;x
agrarian_barony_of_grangelander;Mayorship of;;;;;;;;;;;;;x
agrarian_barony_grangelander;Mayorship;;;;;;;;;;;;;x
agrarian_count_grangelander;Affiliate;;;;;;;;;;;;;x
agrarian_count_female_grangelander;Affiliate;;;;;;;;;;;;;x
agrarian_county_of_grangelander;Affiliation of;;;;;;;;;;;;;x
agrarian_county_grangelander;Affiliation;;;;;;;;;;;;;x
agrarian_duke_grangelander;Comrade;;;;;;;;;;;;;x
agrarian_duke_female_grangelander;Comrade;;;;;;;;;;;;;x
agrarian_duchy_of_grangelander;Jurisdiction of;;;;;;;;;;;;;x
agrarian_duchy_grangelander;Jurisdiction;;;;;;;;;;;;;x
agrarian_king_grangelander;Syndicate Leader;;;;;;;;;;;;;x
agrarian_king_female_grangelander;Syndicate Leader;;;;;;;;;;;;;x
agrarian_kingdom_of_grangelander;Syndicate of;;;;;;;;;;;;;x
agrarian_kingdom_grangelander;Syndicate;;;;;;;;;;;;;x
agrarian_emperor_grangelander;Grand Rector;;;;;;;;;;;;;x
agrarian_emperor_female_grangelander;Grand Rectoress;;;;;;;;;;;;;x
agrarian_empire_of_grangelander;Federation of;;;;;;;;;;;;;x
agrarian_empire_grangelander;Federation;;;;;;;;;;;;;x

agrarian_baron_south_anglo;Mayor;;;;;;;;;;;;;x
agrarian_baron_female_south_anglo;Mayor;;;;;;;;;;;;;x
agrarian_barony_of_south_anglo;Mayorship of;;;;;;;;;;;;;x
agrarian_barony_south_anglo;Mayorship;;;;;;;;;;;;;x
agrarian_count_south_anglo;Affiliate;;;;;;;;;;;;;x
agrarian_count_female_south_anglo;Affiliate;;;;;;;;;;;;;x
agrarian_county_of_south_anglo;Affiliation of;;;;;;;;;;;;;x
agrarian_county_south_anglo;Affiliation;;;;;;;;;;;;;x
agrarian_duke_south_anglo;Comrade;;;;;;;;;;;;;x
agrarian_duke_female_south_anglo;Comrade;;;;;;;;;;;;;x
agrarian_duchy_of_south_anglo;Jurisdiction of;;;;;;;;;;;;;x
agrarian_duchy_south_anglo;Jurisdiction;;;;;;;;;;;;;x
agrarian_king_south_anglo;Syndicate Leader;;;;;;;;;;;;;x
agrarian_king_female_south_anglo;Syndicate Leader;;;;;;;;;;;;;x
agrarian_kingdom_of_south_anglo;Syndicate of;;;;;;;;;;;;;x
agrarian_kingdom_south_anglo;Syndicate;;;;;;;;;;;;;x
agrarian_emperor_south_anglo;Grand Rector;;;;;;;;;;;;;x
agrarian_emperor_female_south_anglo;Grand Rectoress;;;;;;;;;;;;;x
agrarian_empire_of_south_anglo;Federation of;;;;;;;;;;;;;x
agrarian_empire_south_anglo;Federation;;;;;;;;;;;;;x

agrarian_baron_californian;Mayor;;;;;;;;;;;;;x
agrarian_baron_female_californian;Mayor;;;;;;;;;;;;;x
agrarian_barony_of_californian;Mayorship of;;;;;;;;;;;;;x
agrarian_barony_californian;Mayorship;;;;;;;;;;;;;x
agrarian_count_californian;Affiliate;;;;;;;;;;;;;x
agrarian_count_female_californian;Affiliate;;;;;;;;;;;;;x
agrarian_county_of_californian;Affiliation of;;;;;;;;;;;;;x
agrarian_county_californian;Affiliation;;;;;;;;;;;;;x
agrarian_duke_californian;Comrade;;;;;;;;;;;;;x
agrarian_duke_female_californian;Comrade;;;;;;;;;;;;;x
agrarian_duchy_of_californian;Jurisdiction of;;;;;;;;;;;;;x
agrarian_duchy_californian;Jurisdiction;;;;;;;;;;;;;x
agrarian_king_californian;Syndicate Leader;;;;;;;;;;;;;x
agrarian_king_female_californian;Syndicate Leader;;;;;;;;;;;;;x
agrarian_kingdom_of_californian;Syndicate of;;;;;;;;;;;;;x
agrarian_kingdom_californian;Syndicate;;;;;;;;;;;;;x
agrarian_emperor_californian;Grand Rector;;;;;;;;;;;;;x
agrarian_emperor_female_californian;Grand Rectoress;;;;;;;;;;;;;x
agrarian_empire_of_californian;Federation of;;;;;;;;;;;;;x
agrarian_empire_californian;Federation;;;;;;;;;;;;;x

agrarian_baron_north_pacific;Mayor;;;;;;;;;;;;;x
agrarian_baron_female_north_pacific;Mayor;;;;;;;;;;;;;x
agrarian_barony_of_north_pacific;Mayorship of;;;;;;;;;;;;;x
agrarian_barony_north_pacific;Mayorship;;;;;;;;;;;;;x
agrarian_count_north_pacific;Affiliate;;;;;;;;;;;;;x
agrarian_count_female_north_pacific;Affiliate;;;;;;;;;;;;;x
agrarian_county_of_north_pacific;Affiliation of;;;;;;;;;;;;;x
agrarian_county_north_pacific;Affiliation;;;;;;;;;;;;;x
agrarian_duke_north_pacific;Comrade;;;;;;;;;;;;;x
agrarian_duke_female_north_pacific;Comrade;;;;;;;;;;;;;x
agrarian_duchy_of_north_pacific;Jurisdiction of;;;;;;;;;;;;;x
agrarian_duchy_north_pacific;Jurisdiction;;;;;;;;;;;;;x
agrarian_king_north_pacific;Syndicate Leader;;;;;;;;;;;;;x
agrarian_king_female_north_pacific;Syndicate Leader;;;;;;;;;;;;;x
agrarian_kingdom_of_north_pacific;Syndicate of;;;;;;;;;;;;;x
agrarian_kingdom_north_pacific;Syndicate;;;;;;;;;;;;;x
agrarian_emperor_north_pacific;Grand Rector;;;;;;;;;;;;;x
agrarian_emperor_female_north_pacific;Grand Rectoress;;;;;;;;;;;;;x
agrarian_empire_of_north_pacific;Federation of;;;;;;;;;;;;;x
agrarian_empire_north_pacific;Federation;;;;;;;;;;;;;x

#####Angeleno and Joaquino
agrarian_baron_joaquino;Alcalde;;;;;;;;;;;;;x
agrarian_baron_female_joaquino;Alcaldesa;;;;;;;;;;;;;x
agrarian_barony_of_joaquino;Alcaldía of;;;;;;;;;;;;;x
agrarian_barony_joaquino;Alcaldía;;;;;;;;;;;;;x
agrarian_count_joaquino;Afiliado;;;;;;;;;;;;;x
agrarian_count_female_joaquino;Afiliada;;;;;;;;;;;;;x
agrarian_county_of_joaquino;Afiliación of;;;;;;;;;;;;;x
agrarian_county_joaquino;Afiliación;;;;;;;;;;;;;x
agrarian_duke_joaquino;Camarada;;;;;;;;;;;;;x
agrarian_duke_female_joaquino;Camarada;;;;;;;;;;;;;x
agrarian_duchy_of_joaquino;Jurisdicción of;;;;;;;;;;;;;x
agrarian_duchy_joaquino;Jurisdicción;;;;;;;;;;;;;x
agrarian_king_joaquino;Jefe Sindical;;;;;;;;;;;;;x
agrarian_king_female_joaquino;Jefa Sindical;;;;;;;;;;;;;x
agrarian_kingdom_of_joaquino;Sindicato of;;;;;;;;;;;;;x
agrarian_kingdom_joaquino;Sindicato;;;;;;;;;;;;;x
agrarian_emperor_joaquino;Gran Rector;;;;;;;;;;;;;x
agrarian_emperor_female_joaquino;Gran Rectora;;;;;;;;;;;;;x
agrarian_empire_of_joaquino;Federación of;;;;;;;;;;;;;x
agrarian_empire_joaquino;Federación;;;;;;;;;;;;;x

agrarian_baron_angeleno;Alcalde;;;;;;;;;;;;;x
agrarian_baron_female_angeleno;Alcaldesa;;;;;;;;;;;;;x
agrarian_barony_of_angeleno;Alcaldía of;;;;;;;;;;;;;x
agrarian_barony_angeleno;Alcaldía;;;;;;;;;;;;;x
agrarian_count_angeleno;Afiliado;;;;;;;;;;;;;x
agrarian_count_female_angeleno;Afiliada;;;;;;;;;;;;;x
agrarian_county_of_angeleno;Afiliación of;;;;;;;;;;;;;x
agrarian_county_angeleno;Afiliación;;;;;;;;;;;;;x
agrarian_duke_angeleno;Camarada;;;;;;;;;;;;;x
agrarian_duke_female_angeleno;Camarada;;;;;;;;;;;;;x
agrarian_duchy_of_angeleno;Jurisdicción of;;;;;;;;;;;;;x
agrarian_duchy_angeleno;Jurisdicción;;;;;;;;;;;;;x
agrarian_king_angeleno;Jefe Sindical;;;;;;;;;;;;;x
agrarian_king_female_angeleno;Jefa Sindical;;;;;;;;;;;;;x
agrarian_kingdom_of_angeleno;Sindicato of;;;;;;;;;;;;;x
agrarian_kingdom_angeleno;Sindicato;;;;;;;;;;;;;x
agrarian_emperor_angeleno;Gran Rector;;;;;;;;;;;;;x
agrarian_emperor_female_angeleno;Gran Rectora;;;;;;;;;;;;;x
agrarian_empire_of_angeleno;Federación of;;;;;;;;;;;;;x
agrarian_empire_angeleno;Federación;;;;;;;;;;;;;x

la_hermandad_uncle;Tío;;;;;;;;;;;;;x
la_hermandad_aunt;Tía;;;;;;;;;;;;;x
agrarian_elective;Communal Elective;;;;;;;;;;;;;x
succ_agrarian_elective;Communal Elective;;;;;;;;;;;;;x

embrace_la_hermandad_school;Choose Bracero School;;;;;;;;;;;;;x


#temple_baron_celtic_pagan_reformed;Druid;Druide;;;;;;;;;;;;x
#temple_baron_female_celtic_pagan_reformed;Druidess;Druidesse;;;;;;;;;;;;x
#temple_barony_celtic_pagan_reformed;Sacred Grove;Bosquet sacr?;;;;;;;;;;;;x
#temple_barony_of_celtic_pagan_reformed;Sacred Grove of;Bosquet sacr? de;;;;;;;;;;;;x
#temple_count_celtic_pagan_reformed;Druid;Druide;;;;;;;;;;;;x
#temple_count_female_celtic_pagan_reformed;Druidess;Druidesse;;;;;;;;;;;;x
#temple_county_celtic_pagan_reformed;Temple;Temple;;;;;;;;;;;;x
#temple_county_of_celtic_pagan_reformed;Temple of;Temple de;;;;;;;;;;;;x
#temple_duke_celtic_pagan_reformed;Head Druid;Druide sup?rieur;;;;;;;;;;;;x
#temple_duke_female_celtic_pagan_reformed;Head Druidess;Druidesse Sup?rieur;;;;;;;;;;;;x
#temple_duchy_celtic_pagan_reformed;Tribe;Tribu;;;;;;;;;;;;x
#temple_duchy_of_celtic_pagan_reformed;Tribe of;Tribu de;Stamm der;;Tribu de;;;;;;;;;x
#temple_king_celtic_pagan_reformed;Archdruid;Archidruide;;;;;;;;;;;;x
#temple_king_female_celtic_pagan_reformed;Archdruidess;Archidruidesse;;;;;;;;;;;;x
#temple_kingdom_celtic_pagan_reformed;Federation;F?d?ration;;;;;;;;;;;;x
#temple_kingdom_of_celtic_pagan_reformed;Federation of;F?d?ration de;;;;;;;;;;;;x
#temple_emperor_celtic_pagan_reformed;Myrdynn;Myrdynn;;;;;;;;;;;;x
#temple_empire_celtic_pagan_reformed;Nation;Peuple;;;;;;;;;;;;x
#temple_empire_of_celtic_pagan_reformed;Nation of;Peuple de;;;;;;;;;;;;x
